id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm208903,For the Love of Spock,MOVIE,"The life of Star Trek's Mr. Spock — as well as that of Leonard Nimoy, the actor who played Mr. Spock for almost fifty years —written and directed by his son, Adam.",2016,PG,105,['documentation'],"['US', 'CA']",,tt4572820,7.6,4349.0,8.63,7.5,227403,Adam Nimoy
tm229140,Anthony Jeselnik: Thoughts and Prayers,MOVIE,There's no subject too dark as the comedian skewers taboos and riffs on national tragedies before pulling back the curtain on his provocative style.,2015,PG,59,['comedy'],['US'],,,,,4.566,7.4,64483,Adam Dubin
tm214085,Tig,MOVIE,"An intimate documentary that follows Tig Notaro, a Los Angeles based comedian, who just days after being diagnosed with invasive stage II breast cancer changed the course of her career with a poignant stand-up set that became legendary overnight. It explores Tig's extraordinary journey as her career ignites and as her life unfolds in grand and unexpected ways, all the while continuing to battle a life-threatening illness and falling in love.",2015,R,95,['documentation'],['US'],,tt3986532,7.4,2691.0,5.984,7.2,65762,Ashley York
tm214085,Tig,MOVIE,"An intimate documentary that follows Tig Notaro, a Los Angeles based comedian, who just days after being diagnosed with invasive stage II breast cancer changed the course of her career with a poignant stand-up set that became legendary overnight. It explores Tig's extraordinary journey as her career ignites and as her life unfolds in grand and unexpected ways, all the while continuing to battle a life-threatening illness and falling in love.",2015,R,95,['documentation'],['US'],,tt3986532,7.4,2691.0,5.984,7.2,65761,Kristina Goolsby
tm248010,Taxi Driver,MOVIE,"A small-town mechanic turned chauffeur for the mob gets caught up in the troubles of a beautiful sex worker, in this Scorsese-meets-Nollywood crime comedy that transforms the fast-paced and vibrant city of Lagos into an expressionistic film noir metropolis.",2015,PG,100,"['comedy', 'crime', 'drama']",['NG'],,tt5112438,6.0,69.0,1.191,5.3,260412,Daniel Emeke Oriahi
tm267135,The Dreamseller,MOVIE,The main actor believes that true success is the attaining WHAT money can't buy and encourages people to follow their dreams. He forms a huge following which becomes cult like following. Officials start feeling threatened and conspire to kill him.,2016,PG,96,['drama'],['BR'],,tt5496926,6.0,1468.0,11.071,6.5,284591,Jayme Monjardim
ts74753,Tales by Light,SHOW,"Behind every powerful image is a powerful story. Uniting exploration, photography and the natural world, Tales By Light follows photographers from Australia and around the world as they push the limits of their craft.",2015,R,28,['documentation'],['AU'],3.0,tt5350276,8.3,1916.0,3.565,7.9,732150,Abraham Joffe
tm246870,Lavender,MOVIE,A photographer struggling with memory loss discovers her pictures may indicate something sinister is hitting close to home.,2016,PG,92,"['drama', 'thriller']","['US', 'CA']",,tt4680980,5.3,7138.0,11.319,5.7,53530,Ed Gass-Donnelly
tm245235,Ali Wong: Baby Cobra,MOVIE,"Ali Wong might be seven-months pregnant, but there’s not a fetus in the world that can stop this acerbic and savage train of comedy from delivering a masterful hour of stand-up.",2016,PG,60,['comedy'],['US'],,tt5066574,7.5,6988.0,6.367,7.3,66544,Jay Karas
tm228242,A Very Murray Christmas,MOVIE,"Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit.",2015,PG,56,"['comedy', 'music']",['US'],,tt4537842,5.5,15455.0,9.185,5.3,4921,Sofia Coppola
tm244513,Divines,MOVIE,"In a ghetto where religion and drug trafficking rub shoulders, Dounia has a lust for power and success. Supported by Maimouna, her best friend, she decides to follow in the footsteps of Rebecca, a respected dealer. But her encounter with Djigui, a young, disturbingly sensual dancer, throws her off course.",2016,PG,105,"['drama', 'crime', 'european']","['FR', 'QA']",,tt4730986,7.4,9821.0,9.632,7.763,232217,Houda Benyamina
tm232954,Audrie & Daisy,MOVIE,"A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",2016,R,95,"['documentation', 'crime']",['US'],,tt5278460,7.2,6602.0,5.6,7.2,147323,Jon Shenk
tm232954,Audrie & Daisy,MOVIE,"A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",2016,R,95,"['documentation', 'crime']",['US'],,tt5278460,7.2,6602.0,5.6,7.2,232480,Bonni Cohen
tm239290,Always Be My Maybe,MOVIE,The story of Tintin and Jake as they both try recover from their respective failed relationships.,2016,PG,112,"['comedy', 'romance']",['PH'],,tt5341036,6.6,379.0,2.434,7.3,192301,Dan Villegas
tm267429,"Surviving Compton: Dre, Suge and Michel'le",MOVIE,"Discovered at a young age, the shy, squeaky-voiced Michel'le was plucked straight from South Central, Los Angeles and catapulted into the spotlight while riding N.W.A.'s rocket ride of early success. Surrounded by industry visionaries from Eazy-E to Tupack Skaur, Michel'le quickly climbed the charts, but her musical successes were soon overshadowed by betrayal and corruption. A nearly decade-long romance with the infamous Dr. Dre pushed her into a life tarnished by alcohol, drugs and violence until her savior came in the unlikely form of Suge Knight, co-founder of Death Row Records and Dre's business partner. Friendship would turn into a courtly romance, but the union Michel'le thought they had did not end happily ever after. With children from both men and a career to protect, Michel'le's voice became silenced by Compton's biggest power players. Until now.",2016,PG,87,"['drama', 'documentation']",['US'],,tt5875282,6.5,718.0,2.138,6.1,595488,Janice Cooke
tm272413,Colin Quinn: The New York Story,MOVIE,"The ""SNL"" veteran performs his off-Broadway show about the history of New York and the people who shape its personality.",2016,PG,62,['comedy'],['US'],,tt6257714,6.9,1001.0,2.917,6.3,32954,Jerry Seinfeld
tm225275,Riot,MOVIE,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",2015,R,88,['action'],['US'],,tt4642044,5.1,3369.0,12.429,5.8,50943,John Lyde
tm213681,Veteran,MOVIE,"When an old collaborator gets severely injured, a veteran policeman tries to figure out the way to bring to justice the ultimately suspected aggressor, a spoiled young executive, heir to a mega corporation, who believes he is above the law.",2015,PG,119,"['comedy', 'crime', 'action', 'thriller']",['KR'],,tt4768764,7.0,6611.0,9.614,6.9,72792,Ryoo Seung-wan
tm139870,Opening Night,MOVIE,A failed Broadway singer who now works as a production manager must save opening night on his new production by wrangling his eccentric cast and crew.,2016,PG,90,"['comedy', 'thriller', 'drama', 'crime', 'action']",['US'],,tt4156972,6.0,2662.0,7.809,5.9,242136,Isaac Rentz
tm239739,Raman Raghav 2.0,MOVIE,A corrupt cop and a serial killer obsessed with a psychopath from the '60s get caught up in a ruthless cat-and-mouse game.,2016,PG,134,"['crime', 'thriller', 'drama']",['IN'],,tt5664116,7.4,14380.0,6.61,7.1,61026,Anurag Kashyap
tm246175,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,"Drinking the tasty Folk Soda puts a spring in the 101 Year Old Man’s step and his next adventure takes him around the World and back to Sweden, during which time he is chased by the CIA, a Balinese debt collector and becomes an executive at a soft drink company.",2016,PG,108,"['action', 'comedy', 'crime', 'european']",['SE'],,tt4940370,6.3,6023.0,7.299,6.4,120213,Måns Herngren
tm246175,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,"Drinking the tasty Folk Soda puts a spring in the 101 Year Old Man’s step and his next adventure takes him around the World and back to Sweden, during which time he is chased by the CIA, a Balinese debt collector and becomes an executive at a soft drink company.",2016,PG,108,"['action', 'comedy', 'crime', 'european']",['SE'],,tt4940370,6.3,6023.0,7.299,6.4,106170,Felix Herngren
tm195764,6 Years,MOVIE,"A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined.",2015,PG,84,"['drama', 'romance']",['US'],,tt3799372,5.6,12441.0,7.652,5.4,56653,Hannah Fidell
tm233561,Shaun the Sheep: The Farmer's Llamas,MOVIE,"In The Farmer's Llamas the wily sheep bluffs his dim-witted farmer master into bidding for three llamas at a county fair. Once they show up at the farm, however, they cause such chaotic destructive mayhem that Shaun has to carefully remove them – high speed chases, careful rooftop scrambles and dangerous falls ensue.",2015,R,30,"['comedy', 'family', 'animation']",['GB'],,tt5174284,6.8,1400.0,8.513,6.6,58213,Jay Grace
tm217939,Un + une,MOVIE,A successful film composer falls in love when he travels to India to work on a Bollywood retelling of Romeo and Juliet.,2015,PG,115,"['comedy', 'romance', 'drama', 'european']",['FR'],,tt1918911,6.2,2336.0,4.579,5.9,75659,Claude Lelouch
tm300713,High & Low The Movie,MOVIE,"S.W.O.R.D. Chiku is a devastated and dangerous town with 5 gangs - Sannoh Rengokai, White Rascals, Oya Kohkoh, Rude Boys and Daruma Ikka - fighting fiercely. The name S.W.O.R.D. comprises of the first letter in each of these gangs. Before these 5 gangs, the legendary Mugen gang dominated the town. Mugen and the Amamiya Brothers (who did not submit to Mugen) clashed and Mugen disbanded, but ...",2016,PG,129,['action'],['JP'],,tt5659172,6.4,583.0,2.513,6.0,654537,Shigeaki Kubo
tm275800,The Lighthouse of the Orcas,MOVIE,A mother travels to Patagonia with her autistic son with the hope that a ranger and a pod of wild orcas can help him find an emotional connection.,2016,PG,110,"['drama', 'romance', 'european']","['AR', 'ES']",,tt4944658,6.7,3910.0,10.09,7.0,354236,Gerardo Olivares
tm276430,Servant Of The People 2,MOVIE,"President Vasily Goloborodko is in power for almost half a year. The economic situation in the country had deteriorated: prices are rising and the national currency has depreciated. People's confidence in the President is rapidly falling. To stabilize the situation in the country Goloborodko needs to get financial assistance from the IMF in the amount of 15 billion euros, which can be provided, if reforms and anti-corruption laws will be introduced in Ukraine.",2016,PG,100,"['comedy', 'family']",['UA'],,tt6903262,6.2,417.0,6.053,6.1,890460,Aleksey Kiryushchenko
tm242755,Ordinary World,MOVIE,"Perry is a happily married father of two living a comfortable but sedate life in the suburbs. On the occasion of his 40th birthday, he seeks to revisit his former life as the lead singer in a popular punk band though his middle-aged reality quickly (and hilariously) clashes with the indulgences of his youth.",2016,PG,86,"['comedy', 'drama', 'family', 'music']",['US'],,tt6102594,5.5,3106.0,5.993,6.0,117520,Lee Kirk
tm241998,Mohenjo Daro,MOVIE,"During the Indus valley civilization, an Indigo farmer strives for the justice and protection of the city of Mohenjo-Daro and its civilians from an evil politician.",2016,PG,155,"['action', 'drama', 'history', 'romance']",['IN'],,tt3859980,5.6,11693.0,8.73,6.5,68596,Ashutosh Gowariker
tm242687,Riphagen the Untouchable,MOVIE,"Amsterdam, Netherlands, 1944, during World War II. Andries Riphagen, a powerful underworld boss, has made his fortune by putting his many criminal talents at the service of the Nazi occupiers. But the long battle is about to end and the freedom fighters, who have been persecuted and murdered for years, are abandoning their hideouts to mercilessly hunt down those who have collaborated with the killers.",2016,PG,132,"['thriller', 'drama', 'war', 'european']",['NL'],,tt4969044,7.1,7800.0,8.67,6.5,139743,Pieter Kuijpers
tm220317,Demetri Martin: Live (At The Time),MOVIE,"Demetri Martin brings his off-kilter take on acoustic guitar, hairless cats, color schemes, and the word ""nope"" to Washington in his original special.",2015,R,61,"['comedy', 'documentation']",['US'],,tt4512714,7.4,2207.0,2.887,7.0,66544,Jay Karas
tm267948,7 Years,MOVIE,The drama is centered on four friends and business partners who in one evening are forced to find a way to save their company and themselves. The impossible decision they face is agreeing on who will be the one to sacrifice their freedom to save the others from personal and financial demise. It is a race against time that will put their friendship and sanity to the test. Who will take the fall?,2016,PG,77,"['drama', 'european']",['ES'],,tt5517438,6.7,4961.0,6.603,6.3,148331,Roger Gual
tm211461,Much Loved,MOVIE,A social drama about four marginalized prostitutes in Marrakech and their complex relations with their families and society at large.,2015,PG,108,"['drama', 'european']","['FR', 'MA']",,tt4685750,6.2,2772.0,5.794,6.0,106680,Nabil Ayouch
tm199987,Ralphie May: Unruly,MOVIE,"Very little is off-limits in comedian Ralphie May’s very first Netflix original stand-up comedy special, Unruly. Filmed live in front of a raucous, fist-pumping crowd at Cobb Energy Performing Arts Centre in Atlanta, May unleashes his hilariously raunchy, no-holds-barred perspective on everything from airline travel and the news media, to Chick-fil-A and everybody being a little racist when they drive.",2015,PG,83,['comedy'],['US'],,,,,2.349,4.9,64707,John Asher
tm232710,A Second Chance,MOVIE,"Popoy and Basha have had a wonderful wedding, but their subsequent married life turns out to be extremely difficult.",2015,PG,130,"['drama', 'romance', 'family', 'documentation', 'sport']",['PH'],,tt5226380,8.6,47.0,2.752,7.1,141692,Cathy Garcia-Molina
tm244638,Rebirth,MOVIE,A man's life is turned inside out after a visit from his college friend leads him into the unexpected.,2016,PG,101,['thriller'],['US'],,tt4902716,4.9,5290.0,8.68,4.7,28630,Karl Mueller
tm451222,Lang Tong,MOVIE,"Zach (William Lawandi), a remorseless serial womaniser and con man, meets his match in Li Ling (Vivienne Tseng), an alluring and well-to-do woman who makes a wicked bowl of pork rib soup. Things take an unexpected turn when Zach meets Li Ling's younger sister, the drop-dead gorgeous Li Er (Angeline Yap). Soon enough, Zach turns his lecherous attentions towards Li Er, and they begin an affair behind Li Ling's back. Li Er convinces Zach to help her execute a heinous plot to murder her older sister, whom she blames for causing her mother's death. However, things are not as simple as they seem.",2015,PG,83,['thriller'],['SG'],,tt6423578,4.8,337.0,3.909,4.0,639336,Sam Loh
tm195870,Manson Family Vacation,MOVIE,"The story of two brothers: one who’s devoted to his family, the other who’s obsessed with the Manson Family.",2015,PG,85,"['comedy', 'drama', 'thriller']",['US'],,tt3275216,5.8,2995.0,6.451,5.9,65306,J. Davis
ts83535,Popples,SHOW,"The adorable Best Popple Pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",2015,PG,25,"['family', 'animation']","['RU', 'US', 'FR']",3.0,tt4210022,6.0,57.0,3.292,8.0,1323855,Olivier Derynck
ts83535,Popples,SHOW,"The adorable Best Popple Pals love helping their friends and neighbors, but every time they do it seems to backfire in hilarious ways.",2015,PG,25,"['family', 'animation']","['RU', 'US', 'FR']",3.0,tt4210022,6.0,57.0,3.292,8.0,2274562,Ram Ganapati Rao
tm239635,Jimmy Carr: Funny Business,MOVIE,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,2016,PG,62,['comedy'],['GB'],,tt5222724,7.2,4356.0,5.549,6.9,43188,Sam Wrench
tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,"Ansari headlines the iconic Madison Square Garden and delivers his most hilarious and insightful stand-up yet. Filmed in front of a sold-out audience, Ansari's latest special is an uproarious document of the comic in top form -- covering topics ranging from the struggle of American immigrants to the food industry to relationships to gender inequality.",2015,PG,58,['comedy'],['US'],,tt4530184,6.6,3266.0,4.73,6.7,22297,Aziz Ansari
tm245102,The Next Skin,MOVIE,"A teenager who went missing and was presumed dead returns home after eight years to find a family deeply affected by his disappearance. Gradually, doubts arise about whether he really is the missing boy or an impostor.",2016,PG,100,"['drama', 'thriller', 'european']",['ES'],,tt4034208,6.2,1820.0,5.453,5.8,236456,Isa Campo
tm245102,The Next Skin,MOVIE,"A teenager who went missing and was presumed dead returns home after eight years to find a family deeply affected by his disappearance. Gradually, doubts arise about whether he really is the missing boy or an impostor.",2016,PG,100,"['drama', 'thriller', 'european']",['ES'],,tt4034208,6.2,1820.0,5.453,5.8,197923,Isaki Lacuesta
tm215054,Chris Tucker: Live,MOVIE,Comedian Chris Tucker performs live.,2015,R,92,"['comedy', 'documentation']",['US'],,tt4835636,6.3,1955.0,5.362,6.0,58431,Phil Joanou
tm271839,"Dana Carvey: Straight White Male, 60",MOVIE,Emmy-winning comedian Dana Carvey blends pitch-perfect tales on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,2016,PG,64,['comedy'],['US'],,tt6217368,6.5,1528.0,2.747,6.3,37676,Marcus Raboy
tm245297,Justin Timberlake + The Tennessee Kids,MOVIE,"For Justin Timberlake it's the final two dates of his 20/20 Experience World Tour at the MGM Grand Garden Arena in Las Vegas. Surrounded by the 25 band members of The Tennessee Kids and featuring show-stopping performances from one of the highest-grossing tours of the decade, the film is a culmination of the singer’s 134 shows and 2 years on the road.",2016,PG,90,"['music', 'documentation']",['US'],,tt5001772,7.6,2191.0,3.257,7.6,19736,Jonathan Demme
tm266629,Russell Peters: Almost Famous,MOVIE,"The comic comes home to Toronto to sound off on cultural quirks, furniture building and bathroom visits, revelling in all things ridiculously human.",2016,PG,73,['comedy'],['US'],,tt5946232,6.6,1905.0,2.156,6.6,111117,David Higby
tm220473,Colin Quinn: Unconstitutional,MOVIE,"Colin Quinn returns to the stage in ""Unconstitutional"" where he tackles 226 years of American Constitutional calamities in 70 Minutes.",2015,PG,55,['comedy'],['US'],,tt4392266,7.1,478.0,2.333,6.9,56729,Jay Chapman
tm274053,Asperger's Are Us,MOVIE,"For the members of the comedy troupe Asperger’s Are Us, it’s easier to associate with a faceless audience than with their own families. No matter who the crowd, best friends Noah, New Michael, Jack and Ethan have one simple mantra: “We would much rather the audience appreciate us as comedians than people who have overcome adversity.”  In this coming-of-age heartfelt documentary, this band of brothers finds themselves at a crossroad. With real life pulling them apart, they decide to plan one ambitious farewell show before they all go their separate ways. People with Asperger’s don’t deal well with uncertainty, and this is the most uncertain time in their lives.",2016,PG,83,"['documentation', 'comedy', 'drama']",['US'],,tt4109268,6.6,737.0,2.227,5.9,406394,Alexandre Lehmann
tm239762,Tony Robbins: I Am Not Your Guru,MOVIE,"Granted unprecedented access, Berlinger captures renowned life and business strategist Tony Robbins behind the scenes of his mega seminar Date with Destiny, pulling back the curtain on this life-altering and controversial event, the zealous participants and the man himself.",2016,PG,115,['documentation'],['US'],,tt5151716,6.6,4391.0,6.569,6.6,53707,Joe Berlinger
tm201906,Belgica,MOVIE,"The story of two brothers who, even though they have absolutely nothing in common, open a bar together that quickly becomes a regular hangout for nighthawks. Despite the success, they must soon face up to the difficulties inherent in running a family business. Their brotherhood turns into rivalry, through no fault of their own.",2016,PG,127,"['drama', 'european']","['FR', 'BE']",,tt3544218,6.7,4519.0,4.889,5.9,24104,Felix van Groeningen
tm244758,Breaking the Bank,MOVIE,"With ruthless US and Japanese investment banks circling Tuftons, a struggling two-hundred-year-old, family-run British bank, can its bumbling, incompetent chairman, Sir Charles Bunbury, fend off the onslaught and save the bank?",2016,PG,106,['comedy'],['GB'],,tt3105662,4.8,939.0,3.056,4.5,43166,Vadim Jean
tm321189,All About Asado,MOVIE,"All About Asado is a trip into the culinary heart of Argentina. Asado, the tradition of grilled meat, is a food and also a ritual. It is primitive and modern, wild and sophisticated, an art and a science. Few phenomena reveal the essential characteristics of Argentina’s national identity with more originality and precision. Equal parts road-movie, documentary and fiction, Gastón Duprat and Mariano Cohn’s playful film delves into the almost sacred tradition of asado, using a sharp and irreverent gaze to explore the country’s meaty fixation.",2016,PG,90,['documentation'],['AR'],,tt6079360,6.5,579.0,1.802,6.1,164039,Mariano Cohn
tm321189,All About Asado,MOVIE,"All About Asado is a trip into the culinary heart of Argentina. Asado, the tradition of grilled meat, is a food and also a ritual. It is primitive and modern, wild and sophisticated, an art and a science. Few phenomena reveal the essential characteristics of Argentina’s national identity with more originality and precision. Equal parts road-movie, documentary and fiction, Gastón Duprat and Mariano Cohn’s playful film delves into the almost sacred tradition of asado, using a sharp and irreverent gaze to explore the country’s meaty fixation.",2016,PG,90,['documentation'],['AR'],,tt6079360,6.5,579.0,1.802,6.1,164040,Gastón Duprat
tm245722,Chronically Metropolitan,MOVIE,A case of writer's block inspires a young novelist to return home to New York City and reconnect with his engaged ex and his bohemian parents.,2016,PG,86,"['comedy', 'drama']",['US'],,tt4460854,4.9,1525.0,3.964,5.3,239991,Xavier Manrique
tm282915,Fate/Grand Order: First Order,MOVIE,"The year 2015 CE.  The last era in which magecraft still thrived.  The Chaldea Security Organization was founded to focus on preserving the continuation of human history. They observe a world which magecraft couldn't observe and science couldn't measure all to prevent the certain extinction of humanity.  But one day, the future that Chaldea continued to observe disappears and humanity's extinction in 2017 becomes clear. Rather, it had already happened.  The cause seems to be related to Fuyuki, a provincial town in Japan, in the year 2004 CE. There, an ""unobservable region"" that had not existed before appears.  Based on the assumption that Fuyuki is the reason for humanity's extinction, Chaldea issues an order to explore, investigate, and possibly destroy this singularity – a quest for the Holy Grail, the Grand Order.",2016,PG,72,"['action', 'fantasy', 'animation']",['JP'],,tt6213810,5.7,896.0,12.341,6.8,804228,Namimi Sanjo
tm227922,Anjelah Johnson: Not Fancy,MOVIE,"Actress and comedian Anjelah Johnson showcases her hilarious impressions to riff on European Gypsies, Vietnamese manicurists, Mexican moms, and more.",2015,R,63,"['comedy', 'documentation']",['US'],,tt4199110,5.7,701.0,2.405,4.8,66544,Jay Karas
tm233015,Fitoor,MOVIE,"A young artist tries to win the heart of his muse, while her mother hatches a scheme to end his quest for true love.",2016,PG,131,"['romance', 'drama']",['IN'],,tt4399594,5.4,4840.0,5.517,5.8,172569,Abhishek Kapoor
tm139590,Triumph in the Skies,MOVIE,"Young pilot Branson (Louis Koo) recently takes over Skylette, his father's aviation empire, only to realise his old flames Cassie (Charmaine Sheh) is a flight attendant there. Several years ago, he was forced to break up with her and move to New York to take care of his father's business. To this day, the two continue to harbour feelings for each other but decide to keep them bottled up. In an effort to rebrand the airline, Branson invites rock idol TM to star in an upcoming commercial and appoints Sam (Francis Ng) as her flying consultant. In congruent in both tastes and experience, this odd couple gets off on the wrong foot. As the shoot progresses, however, they slowly discover each other's merits, developing a strong mutual attraction. Jayden (Julien Cheung) has left Skylette Airline to become a pilot for private jets. He meets the young and vivacious Kika (Kuo Tsai Chieh) during a flight and assumes her to be wayward and shallow...",2015,PG,100,"['comedy', 'drama', 'romance']",['HK'],,tt1929433,4.3,377.0,1.835,4.2,4465,Wilson Yip
tm139590,Triumph in the Skies,MOVIE,"Young pilot Branson (Louis Koo) recently takes over Skylette, his father's aviation empire, only to realise his old flames Cassie (Charmaine Sheh) is a flight attendant there. Several years ago, he was forced to break up with her and move to New York to take care of his father's business. To this day, the two continue to harbour feelings for each other but decide to keep them bottled up. In an effort to rebrand the airline, Branson invites rock idol TM to star in an upcoming commercial and appoints Sam (Francis Ng) as her flying consultant. In congruent in both tastes and experience, this odd couple gets off on the wrong foot. As the shoot progresses, however, they slowly discover each other's merits, developing a strong mutual attraction. Jayden (Julien Cheung) has left Skylette Airline to become a pilot for private jets. He meets the young and vivacious Kika (Kuo Tsai Chieh) during a flight and assumes her to be wayward and shallow...",2015,PG,100,"['comedy', 'drama', 'romance']",['HK'],,tt1929433,4.3,377.0,1.835,4.2,140373,Matt Chow
tm242422,In the Shadow of Iris,MOVIE,"The sudden disappearance of a wealthy banker's wife cracks open a dizzying world of secret fetishes, desperate acts and elaborate deceptions.",2016,PG,99,"['thriller', 'drama', 'crime', 'european']",['FR'],,tt5598110,6.1,4275.0,8.117,5.844,61161,Jalil Lespert
tm252245,The White Helmets,MOVIE,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",2016,R,41,"['documentation', 'war']","['SY', 'GB']",,,,,5.399,7.4,52006,Orlando von Einsiedel
tm270555,The Ivory Game,MOVIE,"Wildlife activists and investigators put their lives on the line to battle the illegal African ivory trade, in this suspenseful on-the-ground documentary.",2016,PG,112,"['documentation', 'european']","['AT', 'US']",,tt5952534,7.9,3243.0,3.919,7.6,413186,Richard Ladkani
tm270555,The Ivory Game,MOVIE,"Wildlife activists and investigators put their lives on the line to battle the illegal African ivory trade, in this suspenseful on-the-ground documentary.",2016,PG,112,"['documentation', 'european']","['AT', 'US']",,tt5952534,7.9,3243.0,3.919,7.6,190017,Kief Davidson
tm236999,Our Lovers,MOVIE,"Carlos is a man who goes to a coffee shop-library to take a cup, where Irene is reading a book. Not a reason for it, Irene close to Carlos and talks with him, starting a friendship with a little rules: no pasts, no birth names, no modern ways to contact between them (as Internet or similar), and finally not falling in love each other. Calling themselves Hada Chalada ('Crazy Fairy') and Duende Chiflado ('Mad Goblin'), both pass the days walking around the city engaged with magic, surrealist and funnies conversations about life, love and themselves, at the same time that Carlos tries to end his new script with his friend Cristóbal, and eccentric writer obsessed with Japan.",2016,PG,88,"['romance', 'comedy', 'drama', 'european']",['ES'],,tt4631532,6.7,4228.0,17.857,7.2,71174,Miguel Ángel Lamata
tm233570,Beauty and the Bestie,MOVIE,"For an important case, a policeman needs the help of his former best friend to impersonate the daughter of a foreign dignitary in a beauty pageant.",2015,PG,119,"['action', 'comedy', 'drama']",['PH'],,tt4842270,4.6,297.0,2.213,4.8,145934,Wenn V. Deramas
tm233023,Tom Segura: Mostly Stories,MOVIE,"The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",2016,PG,73,"['comedy', 'documentation']",['US'],,tt4970632,7.5,3653.0,2.89,7.1,66544,Jay Karas
tm233023,Tom Segura: Mostly Stories,MOVIE,"The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",2016,PG,73,"['comedy', 'documentation']",['US'],,tt4970632,7.5,3653.0,2.89,7.1,1363930,Rami Hachache
tm193388,Dhanak,MOVIE,Orphaned siblings Pari and Chotu embark on a journey to restore Chotu's eyesight.,2015,PG,106,"['drama', 'comedy']",['IN'],,tt4088588,7.9,3893.0,2.918,7.5,69224,Nagesh Kukunoor
tm239769,I'll Sleep When I'm Dead,MOVIE,An energetic and fast-paced bio-doc that examines the story behind one of the most prolific and well-known DJs working today: Steve Aoki.,2016,PG,82,['documentation'],['US'],,tt4679136,6.6,1364.0,3.096,6.5,131598,Justin Krook
tm540757,Project Marathwada,MOVIE,"An indebted old farmer Tukaram wants to get justice for his son who commits suicide. But when Tukaram's pleas fall on deaf ears, he is forced to take a drastic step to ensure that his voice is heard, loud and clear, by the nation.",2016,PG,110,['drama'],['IN'],,tt5714802,6.5,90.0,1.147,,1054248,Bhavin Wadia
tm230524,"Chatô, The King of Brazil",MOVIE,"The true story of Assis Chateaubriand, the first magnate of communications in Brazil. Due to his influence during the late 1930s up to the early 1960s, he has come to be called 'the Brazilian Citizen Kane'.",2015,PG,100,"['drama', 'comedy', 'history']",['BR'],,tt6449458,5.4,19.0,2.234,5.1,47176,Guilherme Fontes
tm245042,Budhia Singh: Born to Run,MOVIE,"Budhia Singh – Born To Run is an upcoming 2016 Indian biographical sports film directed by Soumendra Padhi. It is based on Budhia Singh, who ran 48 marathons — one of which was from Bhubaneshwar to Puri, when he was a five-year-old.",2016,PG,112,"['drama', 'sport']",['IN'],,tt5805252,7.6,1503.0,1.495,6.1,236149,Soumendra Padhi
tm239947,Mercy,MOVIE,"Brought together at their childhood home over their dying mother, an estranged family is thrust into a deadly fight for their own survival.",2016,PG,82,"['thriller', 'drama']",['US'],,tt5710042,4.1,3476.0,7.517,4.2,19931,Chris Sparling
tm315345,City of Joy,MOVIE,"The Democratic Republic of Congo has endured 20 years of devastating violence. Rape has been used as a weapon of war to destroy community and access precious minerals. Congo is often referred to as “the worst place in the world to be a woman.” ""City of Joy"" tells a different story of the region. The film focuses on Jane, a student at a center where women who have suffered unimaginable abuse join together to become leaders. We also meet the founders of the center: a devout Congolese Doctor, a Congolese activist, and a radical N.Y. playwright. The film weaves between joy and pain as these individuals band together to demand hope in a place so often deemed hopeless.",2016,PG,74,"['documentation', 'thriller', 'war', 'crime', 'drama']",['CD'],,tt4078252,7.5,525.0,1.239,7.5,58003,Madeleine Gavin
